#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",TotCases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,Date
174,Saint Martin,566,,9.0,,488.0,,69.0,12.0,14558,231.0,6072.0,156177.0,38879,North America,69,4320.0,6.0,10/29/2020
175,Burundi,559,,1.0,,511.0,,47.0,,47,0.08,49642.0,4136.0,12002875,Africa,21472,12002875.0,242.0,10/29/2020
176,Taiwan,553,3.0,7.0,,513.0,5.0,33.0,,23,0.3,101218.0,4247.0,23830945,Asia,43094,3404421.0,235.0,10/29/2020
177,Comoros,517,,7.0,,494.0,,16.0,,590,8.0,,,875536,Africa,1693,125077.0,,10/29/2020
178,Tanzania,509,,21.0,,183.0,,305.0,7.0,8,0.3,,,60273769,Africa,118416,2870179.0,,10/29/2020
179,Faeroe Islands,494,,,,479.0,1.0,15.0,,10097,,152906.0,3125378.0,48924,Europe,99,,0.0,10/29/2020
180,Liechtenstein,476,26.0,1.0,,265.0,37.0,210.0,12.0,12472,26.0,9155.0,239886.0,38164,Europe,80,38164.0,4.0,10/29/2020
181,Eritrea,461,,,,405.0,,56.0,,129,,,,3562308,Africa,7727,,,10/29/2020
182,Mauritius,439,,10.0,,389.0,,40.0,,345,8.0,260973.0,205093.0,1272462,Africa,2899,127246.0,5.0,10/29/2020
183,Isle of Man,352,,24.0,,324.0,3.0,4.0,,4132,282.0,15969.0,187474.0,85180,Europe,242,3549.0,5.0,10/29/2020
184,Monaco,347,10.0,2.0,,264.0,8.0,81.0,5.0,8822,51.0,51953.0,1320850.0,39333,Europe,113,19667.0,1.0,10/29/2020
185,Bhutan,346,1.0,,,315.0,1.0,31.0,,447,,169479.0,218861.0,774368,Asia,2238,,5.0,10/29/2020
186,Mongolia,340,,,,312.0,,28.0,1.0,103,,87563.0,26572.0,3295326,Asia,9692,,38.0,10/29/2020
187,Cambodia,290,,,,283.0,,7.0,,17,,178303.0,10617.0,16793860,Asia,57910,,94.0,10/29/2020
188,Cayman Islands,239,,1.0,,218.0,,20.0,1.0,3623,15.0,46399.0,703303.0,65973,North America,276,65973.0,1.0,10/29/2020
189,Barbados,234,,7.0,,217.0,,10.0,,814,24.0,34310.0,119343.0,287491,North America,1229,41070.0,8.0,10/29/2020
190,Bermuda,198,4.0,9.0,,176.0,1.0,13.0,,3183,145.0,84664.0,1361114.0,62202,North America,314,6911.0,1.0,10/29/2020
192,Seychelles,153,,,,149.0,,4.0,,1553,,5200.0,52767.0,98546,Africa,644,,19.0,10/29/2020
191,Caribbean Netherlands,153,3.0,3.0,,145.0,19.0,5.0,,5817,114.0,3353.0,127481.0,26302,North America,172,8767.0,8.0,10/29/2020
193,Brunei,148,,3.0,,143.0,,2.0,,337,7.0,66995.0,152663.0,438843,Asia,2965,146281.0,7.0,10/29/2020
194,Antigua and Barbuda,124,,3.0,,115.0,,6.0,,1263,31.0,3577.0,36428.0,98193,North America,792,32731.0,27.0,10/29/2020
195,St. Barth,83,,,,67.0,,16.0,,8395,,3526.0,356630.0,9887,North America,119,,3.0,10/29/2020
196,Saint Lucia,76,9.0,,,27.0,,49.0,,413,,10686.0,58107.0,183902,North America,2420,,17.0,10/29/2020
197,St. Vincent Grenadines,74,,,,69.0,,5.0,,666,,6790.0,61140.0,111056,North America,1501,,16.0,10/29/2020
198,British Virgin Islands,71,,1.0,,70.0,,0.0,,2343,33.0,5193.0,171403.0,30297,North America,427,30297.0,6.0,10/29/2020
199,Macao,46,,,,46.0,,0.0,,71,,4238.0,6498.0,652201,Asia,14178,,154.0,10/29/2020
200,Dominica,38,,,,29.0,,9.0,,527,,4268.0,59241.0,72045,North America,1896,,17.0,10/29/2020
201,Fiji,33,,2.0,,31.0,,0.0,,37,2.0,12527.0,13941.0,898566,Australia/Oceania,27229,449283.0,72.0,10/29/2020
202,Timor-Leste,30,,,,29.0,,1.0,,23,,11268.0,8494.0,1326516,Asia,44217,,118.0,10/29/2020
203,Grenada,28,,,,24.0,,4.0,,248,,6252.0,55478.0,112694,North America,4025,,18.0,10/29/2020
205,New Caledonia,27,,,,27.0,,0.0,,94,,15180.0,53004.0,286391,Australia/Oceania,10607,,19.0,10/29/2020
204,Vatican City,27,,,,15.0,,12.0,,33666,,,,802,Europe,30,,,10/29/2020
206,Laos,24,,,,22.0,,2.0,,3,,64965.0,8888.0,7309702,Asia,304571,,113.0,10/29/2020
207,Saint Kitts and Nevis,19,,,,19.0,,0.0,,356,,2933.0,55005.0,53322,North America,2806,,18.0,10/29/2020
208,Greenland,17,,,,16.0,,1.0,,299,,10937.0,192546.0,56802,North America,3341,,5.0,10/29/2020
209,Saint Pierre Miquelon,16,,,,12.0,,4.0,,2766,,2222.0,384097.0,5785,North America,362,,3.0,10/29/2020
210,Montserrat,13,,1.0,,12.0,,0.0,,2604,200.0,483.0,96735.0,4993,North America,384,4993.0,10.0,10/29/2020
211,Falkland Islands,13,,,,13.0,,0.0,,3702,,2682.0,763667.0,3512,South America,270,,1.0,10/29/2020
212,Western Sahara,10,,1.0,,8.0,,1.0,,17,2.0,,,602022,Africa,60202,602022.0,,10/29/2020
214,Solomon Islands,8,,,,4.0,,4.0,,12,,115.0,166.0,692256,Australia/Oceania,86532,,6020.0,10/29/2020
215,Anguilla,3,,,,3.0,,0.0,,199,,1329.0,88323.0,15047,North America,5016,,11.0,10/29/2020
216,Marshall Islands,2,,,,,,2.0,,34,,,,59320,Australia/Oceania,29660,,,10/29/2020
217,Wallis and Futuna,1,,,,1.0,,0.0,,90,,48.0,4296.0,11173,Australia/Oceania,11173,,233.0,10/29/2020
